UserID,Age,Gender,Country,EducationLevel,CurrentJobTitle,YearsOfExperience,Industry,HasAISkills,AISkillsList,WillingnessToUpskill,UpskillingActionsTaken,SkillGapScore,FutureJobRisk,RecommendedLearningPath,LastProfileUpdate
USR-0612,55,Female,Canada,Other,Marketing Coordinator,35,Healthcare,False,,3,1,0.7,High,AI for Business,2024-05-24
USR-0613,36,Female,India,Bachelor's,Retail Manager,17,Consulting,False,,5,3,0.7,High,AI for Business,2024-06-02
USR-0614,37,Non-Binary,Canada,PhD,Marketing Coordinator,14,Healthcare,False,,5,3,0.7,Medium,"Data Visualization, Python",2023-04-30
USR-0615,47,Male,UK,Master's,Retail Manager,27,Finance,False,,4,1,0.7,High,"Machine Learning, Deep Learning",2023-11-06
USR-0616,59,Male,USA,Bachelor's,Financial Advisor,38,Finance,False,,3,0,0.7,Medium,"Machine Learning, Deep Learning",2024-06-29
USR-0617,43,Male,France,Bachelor's,AI Specialist,19,Consulting,False,,4,2,0.7,Low,"Python, Data Analysis, AI Ethics",2023-05-26
USR-0618,34,Prefer Not to Say,Australia,Master's,Retail Manager,11,Finance,False,,5,0,0.7,High,"Prompt Engineering, NLP",2023-08-31
USR-0619,32,Male,USA,Master's,AI Specialist,13,Retail,False,,4,2,0.7,Low,"Machine Learning, Deep Learning",2023-01-17
USR-0620,50,Female,Canada,Master's,Retail Manager,26,Finance,True,"Natural Language Processing, Machine Learning, Data Science",3,0,0.32,High,,2023-11-09
USR-0621,48,Male,India,Bachelor's,AI Specialist,30,Tech,False,,2,1,0.7,Low,"Data Visualization, Python",2024-07-30
USR-0622,53,Female,France,Master's,Data Analyst,30,Healthcare,False,,4,1,0.7,Medium,AI for Business,2023-04-29
USR-0623,43,Female,France,Master's,Marketing Coordinator,23,Media,False,,4,3,0.7,Medium,AI for Business,2024-07-19
USR-0624,36,Male,Germany,Bachelor's,Retail Manager,13,Retail,False,,3,2,0.7,High,"Prompt Engineering, NLP",2023-07-23
USR-0625,31,Male,USA,Bachelor's,Admin Assistant,8,Finance,False,,5,1,0.7,High,"Data Visualization, Python",2024-06-08
USR-0626,30,Male,Canada,Bachelor's,Content Creator,10,Finance,True,"Deep Learning, AI Ethics, Data Science",4,1,0.16,Low,,2023-10-01
USR-0627,36,Male,USA,Bachelor's,Nurse,18,Healthcare,False,,5,5,0.7,High,"Python, Data Analysis, AI Ethics",2023-09-29
USR-0628,45,Female,Canada,Other,AI Specialist,25,Tech,True,"Data Science, Deep Learning",4,5,0.25,Low,,2024-03-13
USR-0629,40,Male,Germany,PhD,Admin Assistant,17,Media,False,,4,4,0.7,High,AI for Business,2023-12-25
USR-0630,59,Female,Brazil,Bachelor's,Content Creator,36,Tech,False,,3,0,0.7,Low,"Python, Data Analysis, AI Ethics",2024-02-21
USR-0631,57,Female,Australia,Bachelor's,Data Analyst,36,Finance,False,,4,4,0.7,High,AI for Business,2024-04-01
USR-0632,58,Male,USA,High School,AI Specialist,39,Education,False,,4,5,0.7,Low,AI for Business,2024-03-05
USR-0633,52,Non-Binary,UK,Master's,Content Creator,28,Retail,False,,4,0,0.7,Low,"Machine Learning, Deep Learning",2024-07-27
USR-0634,56,Female,Canada,Master's,Retail Manager,37,Education,False,,3,1,0.7,High,AI for Business,2023-05-10
USR-0635,30,Female,USA,High School,Content Creator,8,Tech,True,"Computer Vision, Prompt Engineering",4,1,0.32,Low,,2024-05-27
USR-0636,50,Non-Binary,Germany,High School,Nurse,32,Media,False,,4,4,0.7,Low,"Prompt Engineering, NLP",2023-04-03
USR-0637,34,Female,France,Master's,Content Creator,10,Retail,False,,4,3,0.7,Low,AI for Business,2023-08-24
USR-0638,44,Female,France,Bachelor's,Software Engineer,21,Education,True,Natural Language Processing,2,2,0.32,Low,,2024-06-20
USR-0639,40,Female,Australia,Bachelor's,Content Creator,20,Retail,False,,2,2,0.7,Low,"Python, Data Analysis, AI Ethics",2024-05-08
USR-0640,27,Male,Canada,Master's,Operations Manager,5,Finance,True,"AI Ethics, Computer Vision, Machine Learning",4,1,0.24,Low,,2023-03-25
USR-0641,55,Female,Germany,Bachelor's,Marketing Coordinator,31,Media,False,,4,4,0.7,Low,"Prompt Engineering, NLP",2023-06-22
USR-0642,32,Female,Germany,Bachelor's,Nurse,8,Media,False,,5,0,0.7,Medium,"Machine Learning, Deep Learning",2023-05-09
USR-0643,55,Male,USA,Master's,Financial Advisor,36,Education,True,"Computer Vision, Machine Learning, Data Science",3,2,0.41,Medium,,2023-09-12
USR-0644,30,Female,UK,High School,Marketing Coordinator,12,Manufacturing,False,,5,1,0.7,Low,"Machine Learning, Deep Learning",2023-02-28
USR-0645,25,Male,Germany,Bachelor's,Financial Advisor,4,Tech,False,,5,4,0.7,Medium,"Prompt Engineering, NLP",2023-09-19
USR-0646,41,Female,USA,High School,Financial Advisor,22,Education,False,,2,2,0.7,Low,"Data Visualization, Python",2023-06-14
USR-0647,32,Male,Germany,Master's,Nurse,14,Media,False,,4,1,0.7,Medium,"Data Visualization, Python",2023-06-11
USR-0648,38,Male,France,Other,Operations Manager,17,Manufacturing,False,,5,5,0.7,High,AI for Business,2023-02-10
USR-0649,53,Male,India,Bachelor's,Data Analyst,31,Media,False,,3,0,0.7,Medium,AI for Business,2023-09-24
USR-0650,58,Male,France,Bachelor's,Data Analyst,37,Healthcare,False,,4,3,0.7,Medium,AI for Business,2024-03-09
USR-0651,24,Male,USA,Master's,Content Creator,2,Retail,True,"Computer Vision, Natural Language Processing",4,5,0.3,Low,,2024-07-28
USR-0652,30,Male,Brazil,Master's,Admin Assistant,8,Healthcare,True,"Machine Learning, AI Ethics, Natural Language Processing",3,0,0.33,High,,2023-02-18
USR-0653,56,Female,Brazil,Bachelor's,Retail Manager,37,Finance,False,,2,2,0.7,High,AI for Business,2023-06-11
USR-0654,55,Male,India,Bachelor's,Financial Advisor,31,Tech,False,,4,0,0.7,Low,"Prompt Engineering, NLP",2024-06-05
USR-0655,25,Male,Germany,Bachelor's,Marketing Coordinator,2,Media,False,,5,1,0.7,Low,"Python, Data Analysis, AI Ethics",2023-01-18
USR-0656,35,Female,India,Bachelor's,Marketing Coordinator,16,Finance,False,,3,0,0.7,Medium,"Data Visualization, Python",2023-10-31
USR-0657,58,Male,India,Other,Operations Manager,38,Healthcare,True,"Data Science, Machine Learning",3,0,0.5,Medium,,2023-09-12
USR-0658,53,Male,USA,Bachelor's,Content Creator,32,Consulting,False,,3,1,0.7,Low,"Machine Learning, Deep Learning",2023-01-04
USR-0659,22,Female,India,PhD,Operations Manager,0,Tech,False,,5,5,0.7,Low,"Prompt Engineering, NLP",2024-07-06
USR-0660,50,Female,Brazil,Master's,AI Specialist,31,Healthcare,False,,4,1,0.7,Low,AI for Business,2023-10-16
USR-0661,58,Male,India,Bachelor's,Teacher,38,Finance,False,,2,0,0.7,Medium,"Data Visualization, Python",2024-02-11
USR-0662,29,Male,Canada,Bachelor's,Content Creator,5,Healthcare,False,,4,4,0.7,Low,"Data Visualization, Python",2023-04-26
USR-0663,36,Male,Brazil,High School,Data Analyst,13,Healthcare,True,"Deep Learning, Prompt Engineering, AI Ethics",4,4,0.45,Low,,2023-01-27
USR-0664,23,Female,UK,High School,Retail Manager,4,Finance,False,,4,0,0.7,High,AI for Business,2023-10-15
USR-0665,50,Male,USA,Bachelor's,Nurse,32,Finance,False,,3,2,0.7,Low,"Machine Learning, Deep Learning",2023-02-06
USR-0666,45,Male,UK,PhD,Marketing Coordinator,22,Education,False,,4,1,0.7,High,AI for Business,2023-04-18
USR-0667,29,Female,India,High School,AI Specialist,11,Healthcare,False,,4,2,0.7,Low,"Python, Data Analysis, AI Ethics",2023-01-07
USR-0668,39,Female,India,High School,Marketing Coordinator,19,Education,False,,5,5,0.7,Medium,AI for Business,2023-06-29
USR-0669,22,Female,Australia,Bachelor's,Nurse,0,Education,False,,4,5,0.7,High,"Prompt Engineering, NLP",2023-08-24
USR-0670,24,Male,France,Master's,Operations Manager,0,Tech,True,"AI Ethics, Natural Language Processing",5,0,0.2,Medium,,2023-12-19
USR-0671,50,Male,Canada,Other,Data Analyst,30,Education,False,,3,2,0.7,Medium,"Data Visualization, Python",2023-04-26
USR-0672,42,Female,Brazil,Bachelor's,Content Creator,23,Finance,False,,3,2,0.7,Low,"Data Visualization, Python",2023-11-08
USR-0673,32,Female,France,Bachelor's,Teacher,9,Healthcare,False,,4,2,0.7,Medium,AI for Business,2023-05-17
USR-0674,28,Female,Australia,Bachelor's,Content Creator,4,Consulting,True,"Prompt Engineering, Data Science, Machine Learning",5,1,0.32,Low,,2024-02-24
USR-0675,30,Female,India,Bachelor's,Teacher,9,Retail,False,,4,3,0.7,Medium,"Machine Learning, Deep Learning",2023-11-03
USR-0676,51,Male,India,Bachelor's,Marketing Coordinator,29,Media,False,,2,1,0.7,Medium,"Machine Learning, Deep Learning",2023-02-15
USR-0677,24,Female,India,Bachelor's,Nurse,3,Finance,False,,4,2,0.7,High,AI for Business,2024-05-24
USR-0678,39,Male,Brazil,Bachelor's,Admin Assistant,15,Education,False,,5,3,0.7,High,"Prompt Engineering, NLP",2023-04-11
USR-0679,55,Female,Brazil,Master's,Admin Assistant,32,Consulting,False,,2,2,0.7,High,"Prompt Engineering, NLP",2023-08-30
USR-0680,60,Male,USA,Bachelor's,Content Creator,40,Media,False,,4,1,0.7,Low,"Machine Learning, Deep Learning",2023-11-06
USR-0681,36,Non-Binary,UK,Master's,Marketing Coordinator,17,Media,True,"Data Science, AI Ethics, Machine Learning",4,4,0.34,High,,2023-09-27
USR-0682,48,Female,USA,Bachelor's,Teacher,26,Retail,False,,3,1,0.7,Medium,AI for Business,2024-07-01
USR-0683,56,Female,USA,Bachelor's,Content Creator,37,Tech,True,"Prompt Engineering, AI Ethics, Machine Learning",4,2,0.25,Low,,2023-06-16
USR-0684,24,Male,UK,Bachelor's,Marketing Coordinator,0,Tech,False,,4,0,0.7,Medium,"Data Visualization, Python",2023-11-04
USR-0685,56,Female,UK,High School,Financial Advisor,38,Consulting,False,,3,1,0.7,Medium,"Python, Data Analysis, AI Ethics",2023-06-28
USR-0686,35,Male,Australia,Bachelor's,Content Creator,16,Retail,True,"Computer Vision, Natural Language Processing, Prompt Engineering",5,5,0.31,Low,,2024-04-27
USR-0687,52,Male,Brazil,Bachelor's,Operations Manager,34,Healthcare,False,,2,0,0.7,Medium,"Prompt Engineering, NLP",2024-02-19
USR-0688,44,Male,India,Bachelor's,Retail Manager,22,Manufacturing,False,,3,2,0.7,High,"Prompt Engineering, NLP",2023-05-29
USR-0689,45,Female,India,Bachelor's,Nurse,25,Healthcare,False,,3,1,0.7,Medium,"Python, Data Analysis, AI Ethics",2024-04-02
USR-0690,50,Male,Germany,Bachelor's,Financial Advisor,29,Education,False,,2,0,0.7,High,"Data Visualization, Python",2023-11-16
USR-0691,48,Female,India,Master's,Retail Manager,30,Consulting,True,"Deep Learning, Natural Language Processing, Computer Vision",2,1,0.39,High,,2023-02-21
USR-0692,57,Female,India,Master's,AI Specialist,33,Healthcare,True,"Deep Learning, Computer Vision",4,5,0.37,Low,,2023-05-28
USR-0693,47,Female,Canada,High School,Nurse,29,Finance,False,,3,1,0.7,High,"Data Visualization, Python",2023-03-24
USR-0694,60,Male,USA,Bachelor's,Teacher,39,Tech,False,,3,0,0.7,Medium,AI for Business,2023-09-18
USR-0695,35,Female,Brazil,Master's,AI Specialist,14,Consulting,False,,5,2,0.7,Low,"Data Visualization, Python",2024-03-31
USR-0696,37,Male,Germany,Master's,Financial Advisor,18,Manufacturing,True,Prompt Engineering,4,2,0.3,Medium,,2024-03-26
USR-0697,56,Female,Canada,Bachelor's,Retail Manager,33,Education,False,,3,0,0.7,High,"Machine Learning, Deep Learning",2024-07-25
USR-0698,46,Female,Germany,Bachelor's,Admin Assistant,28,Tech,True,Computer Vision,4,3,0.32,High,,2024-07-05
USR-0699,36,Non-Binary,Canada,High School,AI Specialist,15,Media,False,,5,2,0.7,Low,"Python, Data Analysis, AI Ethics",2024-01-06
USR-0700,29,Male,UK,Master's,Software Engineer,9,Retail,False,,5,4,0.7,Low,AI for Business,2023-09-09
USR-0701,48,Female,India,Master's,Content Creator,24,Consulting,False,,3,2,0.7,Low,"Python, Data Analysis, AI Ethics",2023-07-11
USR-0702,52,Female,India,Master's,Data Analyst,32,Retail,False,,3,2,0.7,Medium,"Python, Data Analysis, AI Ethics",2024-07-03
USR-0703,22,Female,Germany,Bachelor's,Operations Manager,3,Manufacturing,False,,5,0,0.7,Medium,"Machine Learning, Deep Learning",2024-07-27
USR-0704,31,Female,UK,Bachelor's,Operations Manager,10,Retail,False,,4,2,0.7,Medium,"Python, Data Analysis, AI Ethics",2023-09-16
USR-0705,49,Female,India,Bachelor's,Data Analyst,26,Media,False,,2,0,0.7,High,"Prompt Engineering, NLP",2023-02-21
USR-0706,58,Female,France,PhD,Teacher,40,Consulting,True,"Machine Learning, Natural Language Processing",4,2,0.43,Medium,,2024-02-07
USR-0707,37,Non-Binary,India,Bachelor's,Nurse,18,Tech,False,,5,2,0.7,Low,"Python, Data Analysis, AI Ethics",2023-11-08
USR-0708,53,Female,Brazil,Bachelor's,Retail Manager,31,Media,False,,3,2,0.7,High,"Data Visualization, Python",2023-01-18
USR-0709,32,Male,USA,High School,Content Creator,10,Healthcare,False,,4,3,0.7,Low,"Python, Data Analysis, AI Ethics",2024-05-31
USR-0710,43,Female,USA,Bachelor's,Teacher,19,Finance,False,,3,1,0.7,High,"Prompt Engineering, NLP",2024-06-26
USR-0711,49,Male,France,Bachelor's,Software Engineer,26,Media,False,,4,1,0.7,Low,"Prompt Engineering, NLP",2023-10-28
USR-0712,51,Male,USA,Bachelor's,Nurse,32,Retail,False,,4,0,0.7,Low,"Machine Learning, Deep Learning",2023-10-03
USR-0713,51,Male,UK,Bachelor's,Teacher,32,Media,False,,3,2,0.7,Medium,"Python, Data Analysis, AI Ethics",2023-05-19
USR-0714,26,Male,India,Bachelor's,Retail Manager,3,Consulting,False,,4,0,0.7,High,"Data Visualization, Python",2023-04-28
USR-0715,49,Male,Germany,High School,Operations Manager,27,Healthcare,False,,3,1,0.7,Low,"Python, Data Analysis, AI Ethics",2024-02-06
USR-0716,37,Prefer Not to Say,France,Bachelor's,Software Engineer,18,Finance,False,,4,0,0.7,Low,"Data Visualization, Python",2024-02-23
USR-0717,48,Female,USA,Bachelor's,Operations Manager,28,Consulting,False,,4,4,0.7,Low,"Python, Data Analysis, AI Ethics",2023-01-02
USR-0718,46,Male,Brazil,Bachelor's,Admin Assistant,22,Education,False,,2,1,0.7,High,"Python, Data Analysis, AI Ethics",2024-04-09
USR-0719,27,Male,Canada,Bachelor's,AI Specialist,4,Finance,False,,5,1,0.7,Low,"Machine Learning, Deep Learning",2024-06-17
USR-0720,52,Male,USA,Bachelor's,Content Creator,29,Consulting,False,,3,0,0.7,Low,"Machine Learning, Deep Learning",2023-11-06
USR-0721,53,Male,India,Bachelor's,AI Specialist,30,Media,False,,4,5,0.7,Low,"Prompt Engineering, NLP",2024-01-24
USR-0722,41,Female,Germany,Bachelor's,Data Analyst,17,Media,True,"AI Ethics, Data Science",2,1,0.27,Medium,,2023-05-29
USR-0723,33,Male,India,Bachelor's,Data Analyst,13,Retail,True,Data Science,5,1,0.3,Medium,,2024-01-06
USR-0724,55,Female,Germany,High School,Data Analyst,31,Tech,False,,3,2,0.7,High,"Python, Data Analysis, AI Ethics",2024-02-03
USR-0725,49,Male,Brazil,Bachelor's,Retail Manager,26,Tech,False,,2,1,0.7,High,AI for Business,2023-06-30
USR-0726,41,Male,India,High School,AI Specialist,18,Finance,False,,4,0,0.7,Low,"Data Visualization, Python",2024-07-05
USR-0727,33,Male,India,Master's,Operations Manager,14,Media,False,,5,1,0.7,Medium,"Prompt Engineering, NLP",2023-03-26
USR-0728,30,Female,Brazil,High School,Operations Manager,7,Tech,False,,5,0,0.7,Medium,"Machine Learning, Deep Learning",2023-07-16
USR-0729,36,Male,Canada,Bachelor's,Retail Manager,17,Finance,False,,5,5,0.7,High,"Data Visualization, Python",2023-09-26
USR-0730,25,Male,India,PhD,Data Analyst,1,Retail,False,,5,5,0.7,Medium,"Prompt Engineering, NLP",2023-03-01
USR-0731,60,Female,India,Bachelor's,Admin Assistant,41,Finance,False,,4,4,0.7,High,"Machine Learning, Deep Learning",2023-12-16
USR-0732,56,Male,India,High School,AI Specialist,38,Retail,False,,3,2,0.7,Low,AI for Business,2023-12-16
USR-0733,27,Female,UK,Master's,Marketing Coordinator,5,Media,False,,4,1,0.7,Medium,"Python, Data Analysis, AI Ethics",2023-11-03
USR-0734,37,Female,Brazil,High School,Teacher,13,Education,False,,5,2,0.7,Medium,"Prompt Engineering, NLP",2023-08-23
USR-0735,45,Male,Australia,High School,Teacher,26,Consulting,False,,3,1,0.7,Low,"Prompt Engineering, NLP",2023-06-23
USR-0736,51,Male,France,High School,Marketing Coordinator,29,Manufacturing,True,Deep Learning,3,0,0.49,Low,,2023-10-19
USR-0737,26,Male,India,Bachelor's,Software Engineer,4,Education,False,,4,1,0.7,Low,"Python, Data Analysis, AI Ethics",2023-04-22
USR-0738,27,Female,USA,High School,Teacher,6,Consulting,False,,5,3,0.7,Medium,"Python, Data Analysis, AI Ethics",2023-07-03
USR-0739,34,Male,India,Bachelor's,AI Specialist,15,Retail,True,"Computer Vision, Natural Language Processing",4,3,0.34,Low,,2023-11-29
USR-0740,47,Female,Australia,Master's,Financial Advisor,23,Tech,True,Machine Learning,3,2,0.25,Medium,,2023-02-13
USR-0741,41,Female,USA,Bachelor's,Data Analyst,23,Healthcare,False,,3,1,0.7,High,"Prompt Engineering, NLP",2024-04-05
USR-0742,30,Male,France,Bachelor's,Teacher,12,Media,False,,4,0,0.7,Medium,"Data Visualization, Python",2023-08-05
USR-0743,27,Female,UK,Master's,Marketing Coordinator,3,Tech,False,,4,4,0.7,Medium,"Python, Data Analysis, AI Ethics",2024-07-04
USR-0744,29,Female,Australia,Other,Content Creator,5,Tech,False,,4,0,0.7,Low,"Data Visualization, Python",2024-06-20
USR-0745,31,Female,Brazil,Bachelor's,Retail Manager,9,Healthcare,False,,5,0,0.7,High,AI for Business,2023-04-12
USR-0746,54,Female,Canada,Bachelor's,Teacher,30,Media,False,,4,2,0.7,Low,"Prompt Engineering, NLP",2024-03-15
USR-0747,36,Female,Brazil,Bachelor's,Operations Manager,13,Consulting,False,,5,5,0.7,High,"Prompt Engineering, NLP",2024-06-15
USR-0748,45,Female,France,Bachelor's,Financial Advisor,25,Retail,False,,2,2,0.7,Medium,AI for Business,2024-02-23
USR-0749,38,Female,UK,High School,Content Creator,17,Finance,False,,4,4,0.7,Low,AI for Business,2023-04-26
USR-0750,26,Male,Germany,Bachelor's,Content Creator,4,Finance,False,,5,0,0.7,Low,"Prompt Engineering, NLP",2023-08-02
USR-0751,60,Male,France,PhD,Content Creator,39,Consulting,False,,2,0,0.7,Low,"Prompt Engineering, NLP",2023-05-07
USR-0752,24,Female,France,Bachelor's,Marketing Coordinator,1,Healthcare,False,,5,5,0.7,High,"Prompt Engineering, NLP",2024-02-17
USR-0753,49,Female,India,Master's,Marketing Coordinator,30,Healthcare,False,,3,1,0.7,Medium,"Python, Data Analysis, AI Ethics",2023-02-07
USR-0754,53,Male,USA,Bachelor's,Nurse,32,Manufacturing,False,,3,0,0.7,Low,AI for Business,2024-03-17
USR-0755,32,Male,UK,Bachelor's,Content Creator,11,Healthcare,False,,5,3,0.7,Low,"Machine Learning, Deep Learning",2023-06-12
USR-0756,50,Female,UK,Bachelor's,Nurse,31,Healthcare,False,,3,2,0.7,Medium,"Data Visualization, Python",2024-06-10
USR-0757,36,Male,France,Bachelor's,Teacher,17,Tech,True,Deep Learning,3,1,0.17,Medium,,2023-02-17
USR-0758,35,Female,Germany,High School,Operations Manager,13,Consulting,False,,5,1,0.7,Medium,"Python, Data Analysis, AI Ethics",2023-09-19
USR-0759,30,Female,France,Bachelor's,Admin Assistant,12,Media,True,Machine Learning,4,5,0.28,High,,2023-02-27
USR-0760,29,Non-Binary,UK,Other,Retail Manager,10,Finance,False,,5,5,0.7,High,AI for Business,2023-01-22
USR-0761,49,Prefer Not to Say,Australia,Master's,Data Analyst,28,Education,False,,4,4,0.7,High,"Prompt Engineering, NLP",2023-07-28
USR-0762,40,Male,USA,Bachelor's,Admin Assistant,22,Media,False,,4,3,0.7,High,"Prompt Engineering, NLP",2023-05-21
USR-0763,40,Male,France,High School,AI Specialist,22,Consulting,False,,3,2,0.7,Low,AI for Business,2024-04-16
USR-0764,37,Female,Brazil,PhD,Nurse,16,Finance,False,,4,4,0.7,Medium,"Data Visualization, Python",2023-07-11
USR-0765,32,Male,Brazil,PhD,Nurse,8,Media,False,,5,0,0.7,Low,"Python, Data Analysis, AI Ethics",2024-06-29
USR-0766,25,Female,UK,Master's,Data Analyst,4,Retail,True,Computer Vision,5,2,0.26,Low,,2023-10-16
USR-0767,31,Female,UK,Bachelor's,Data Analyst,11,Education,False,,4,3,0.7,Medium,"Python, Data Analysis, AI Ethics",2023-04-09
USR-0768,29,Male,Brazil,Bachelor's,Software Engineer,11,Manufacturing,False,,4,4,0.7,Low,"Prompt Engineering, NLP",2023-07-15
USR-0769,49,Female,Germany,Bachelor's,Nurse,28,Media,False,,3,2,0.7,Medium,"Data Visualization, Python",2023-09-12
USR-0770,44,Female,Germany,Bachelor's,Operations Manager,23,Healthcare,False,,4,5,0.7,Low,"Machine Learning, Deep Learning",2023-05-08
USR-0771,56,Male,India,Master's,AI Specialist,38,Education,True,"AI Ethics, Natural Language Processing, Data Science",4,0,0.35,Low,,2023-07-24
USR-0772,30,Male,France,High School,Operations Manager,7,Manufacturing,False,,5,0,0.7,High,"Python, Data Analysis, AI Ethics",2023-09-09
USR-0773,28,Female,India,Master's,Teacher,10,Healthcare,False,,3,0,0.7,High,"Python, Data Analysis, AI Ethics",2024-03-17
USR-0774,28,Female,USA,Other,Operations Manager,4,Media,False,,3,0,0.7,Low,"Data Visualization, Python",2024-05-24
USR-0775,56,Female,France,Bachelor's,Content Creator,37,Consulting,False,,3,1,0.7,Low,"Prompt Engineering, NLP",2023-12-27
USR-0776,30,Female,USA,PhD,Financial Advisor,6,Healthcare,True,"Deep Learning, Computer Vision",5,0,0.3,Low,,2024-05-16
USR-0777,30,Male,Germany,Master's,Data Analyst,6,Media,False,,4,2,0.7,Medium,"Python, Data Analysis, AI Ethics",2024-07-29
USR-0778,34,Female,USA,Bachelor's,Marketing Coordinator,16,Tech,True,"Deep Learning, Computer Vision, Machine Learning",5,0,0.15,High,,2023-08-10
USR-0779,22,Male,UK,Other,Content Creator,2,Tech,False,,5,2,0.7,Low,"Machine Learning, Deep Learning",2023-08-13
USR-0780,51,Female,India,Bachelor's,Marketing Coordinator,32,Manufacturing,False,,4,4,0.7,Low,AI for Business,2023-07-10
USR-0781,53,Male,Australia,Master's,Data Analyst,35,Retail,True,"Natural Language Processing, Machine Learning",2,0,0.43,Low,,2023-06-12
USR-0782,55,Male,USA,Bachelor's,Marketing Coordinator,33,Media,False,,3,2,0.7,Medium,"Machine Learning, Deep Learning",2023-10-03
USR-0783,44,Male,Australia,Bachelor's,Marketing Coordinator,25,Retail,False,,4,2,0.7,Medium,AI for Business,2024-05-11
USR-0784,33,Female,Canada,Bachelor's,Teacher,9,Manufacturing,True,"Data Science, Computer Vision, Prompt Engineering",5,0,0.34,High,,2023-03-02
USR-0785,54,Male,Germany,Bachelor's,Admin Assistant,36,Education,False,,2,0,0.7,High,"Python, Data Analysis, AI Ethics",2024-05-12
USR-0786,38,Male,Germany,Bachelor's,AI Specialist,15,Tech,True,"Computer Vision, Deep Learning, AI Ethics",5,3,0.15,Low,,2024-06-05
USR-0787,29,Female,India,Bachelor's,Teacher,9,Tech,False,,4,3,0.7,Medium,"Prompt Engineering, NLP",2023-03-12
USR-0788,34,Male,Brazil,Bachelor's,Nurse,11,Healthcare,False,,4,5,0.7,Medium,"Machine Learning, Deep Learning",2024-07-04
USR-0789,45,Male,France,Master's,Teacher,24,Finance,True,"Prompt Engineering, Natural Language Processing, Deep Learning",2,2,0.18,Low,,2024-06-24
USR-0790,48,Male,France,Master's,Software Engineer,25,Healthcare,False,,4,4,0.7,Low,"Data Visualization, Python",2023-09-03
USR-0791,41,Female,Brazil,Bachelor's,Software Engineer,20,Manufacturing,False,,4,4,0.7,Low,"Machine Learning, Deep Learning",2023-11-14
USR-0792,31,Male,UK,Master's,Content Creator,7,Education,True,"Machine Learning, Deep Learning, Prompt Engineering",4,4,0.28,Low,,2023-02-16
USR-0793,51,Female,Brazil,Bachelor's,Financial Advisor,31,Finance,False,,3,1,0.7,Medium,"Data Visualization, Python",2024-07-21
USR-0794,55,Non-Binary,France,Master's,Data Analyst,33,Finance,False,,4,4,0.7,Medium,"Prompt Engineering, NLP",2023-09-14
USR-0795,45,Male,UK,Other,Retail Manager,21,Education,False,,4,0,0.7,High,"Python, Data Analysis, AI Ethics",2024-06-13
USR-0796,51,Male,Canada,Master's,Data Analyst,29,Media,False,,2,0,0.7,Medium,"Python, Data Analysis, AI Ethics",2024-01-23
USR-0797,36,Male,Australia,Other,Nurse,14,Manufacturing,False,,5,3,0.7,Low,"Data Visualization, Python",2023-08-02
USR-0798,39,Male,Australia,Bachelor's,Financial Advisor,15,Manufacturing,False,,3,2,0.7,Medium,"Data Visualization, Python",2024-01-17
USR-0799,26,Male,Germany,Bachelor's,Marketing Coordinator,2,Healthcare,False,,4,0,0.7,Medium,"Python, Data Analysis, AI Ethics",2023-02-17
USR-0800,50,Male,USA,Bachelor's,Content Creator,26,Finance,False,,2,1,0.7,Low,"Python, Data Analysis, AI Ethics",2023-10-13
USR-0801,48,Male,France,Master's,Admin Assistant,25,Education,True,"Natural Language Processing, Prompt Engineering",4,5,0.43,High,,2023-01-23
USR-0802,47,Male,Germany,Bachelor's,Operations Manager,27,Tech,False,,4,2,0.7,Medium,"Prompt Engineering, NLP",2024-06-18
USR-0803,30,Male,USA,PhD,Teacher,11,Consulting,False,,4,1,0.7,Low,"Prompt Engineering, NLP",2023-11-06
USR-0804,23,Male,USA,Bachelor's,Marketing Coordinator,0,Retail,False,,5,1,0.7,High,"Python, Data Analysis, AI Ethics",2024-06-18
USR-0805,44,Male,Germany,Master's,AI Specialist,23,Tech,True,"Natural Language Processing, Computer Vision",3,0,0.19,Low,,2023-10-10
USR-0806,28,Male,India,PhD,Data Analyst,5,Healthcare,False,,4,1,0.7,Medium,"Prompt Engineering, NLP",2023-04-15
USR-0807,50,Male,Germany,Master's,Data Analyst,26,Media,True,Machine Learning,3,2,0.44,Low,,2023-02-18
USR-0808,52,Male,India,Master's,Admin Assistant,33,Media,True,"Natural Language Processing, Data Science",4,4,0.39,High,,2024-05-07
USR-0809,25,Male,Brazil,High School,Marketing Coordinator,2,Education,False,,5,4,0.7,High,"Machine Learning, Deep Learning",2024-06-11
USR-0810,39,Male,Australia,Master's,Marketing Coordinator,19,Manufacturing,False,,5,3,0.7,Medium,AI for Business,2024-02-24
USR-0811,44,Female,Australia,Master's,Admin Assistant,23,Manufacturing,False,,4,5,0.7,High,"Python, Data Analysis, AI Ethics",2023-01-28
USR-0812,42,Male,Canada,Bachelor's,Admin Assistant,21,Tech,True,"Deep Learning, Computer Vision",4,3,0.16,High,,2024-06-22
USR-0813,27,Male,France,Bachelor's,Retail Manager,5,Healthcare,False,,4,4,0.7,High,"Data Visualization, Python",2023-09-30
USR-0814,57,Male,Brazil,Other,Financial Advisor,38,Media,False,,4,4,0.7,High,AI for Business,2023-03-12
USR-0815,27,Female,UK,Bachelor's,Marketing Coordinator,3,Education,False,,5,1,0.7,Medium,AI for Business,2023-06-30
